id,name,brewery_type,street,city,state,postal_code,country,longitude,latitude,phone,website_url,updated_at,created_at
granite-city-food-brewery-25-maumee,Granite City Food & Brewery (#25),brewpub,2300 Village Dr W,Maumee,Ohio,43537-7550,United States,,,4198789050,http://www.gcfb.net,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-26-mishawaka,Granite City Food & Brewery (#26),brewpub,6501 Grape Rd Ste 1000,Mishawaka,Indiana,46545-1010,United States,"-86,1923429","41,7177604",5742430900,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-27-indianapolis,Granite City Food & Brewery (#27),brewpub,150 W 96th St,Indianapolis,Indiana,46260-4802,United States,,,3172187185,http://www.gcfb.net,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-28-troy,Granite City Food & Brewery (#28),brewpub,699 W Big Beaver Rd,Troy,Michigan,48084-4920,United States,"-83,1616138","42,56225169",2485191040,http://www.gcfb.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-29-creve-coeur,Granite City Food & Brewery (#29),brewpub,11411 Olive Blvd,Creve Coeur,Missouri,63141-7108,United States,"-90,43338752","38,67222065",3144323535,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-3-fargo,Granite City Food & Brewery (#3),brewpub,1636 42nd St SW,Fargo,North Dakota,58103-3324,United States,"-96,8500756","46,8559768",7012933000,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-30-naperville,Granite City Food & Brewery (#30),brewpub,1828 Abriter Ct,Naperville,Illinois,60563-9368,United States,"-88,12944727","41,80283897",6305443700,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-31-schaumburg,Granite City Food & Brewery (#31),brewpub,801 N Plaza Dr,Schaumburg,Illinois,60173-4919,United States,,,6305235700,http://www.gcfb.net,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-32-northville,Granite City Food & Brewery (#32),brewpub,39603 Traditions Dr,Northville,Michigan,48168-9496,United States,,,2486623400,http://www.gcfb.net,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-4-clive,Granite City Food & Brewery (#4),brewpub,12801 University Ave,Clive,Iowa,50325-8219,United States,"-93,795293","41,600494",5152241300,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-5-cedar-rapids,Granite City Food & Brewery (#5),brewpub,4755 1st Ave SE,Cedar Rapids,Iowa,52402-3211,United States,,,3193957500,http://www.gcfb.net,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-6-davenport,Granite City Food & Brewery (#6),brewpub,5270 Utica Ridge Rd,Davenport,Iowa,52807-3872,United States,"-90,51357975","41,57457211",5633449700,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-7-lincoln,Granite City Food & Brewery (#7),brewpub,6200 O St,Lincoln,Nebraska,68510-2240,United States,"-96,6872327","40,8135885",4024661900,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-8-maple-grove,Granite City Food & Brewery (#8),brewpub,11909 Main St,Maple Grove,Minnesota,55369-7098,United States,"-93,4404863","45,0916614",7634160010,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-cleveland,Granite City Food & Brewery,brewpub,24519 Cedar Rd,Cleveland,Ohio,44124-3780,United States,"-81,5040318","41,5033931",,,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-detroit,Granite City Food & Brewery,brewpub,100 Renaissance Ctr,Detroit,Michigan,48243-1114,United States,"-83,04053931","42,32916295",,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-northbrook,Granite City Food & Brewery,brewpub,992 Willow Rd,Northbrook,Illinois,60062-6806,United States,"-87,8570648","42,1056946",8475040277,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-brewery-oxon-hill,Granite City Food & Brewery,brewpub,200 American Way,Oxon Hill,Maryland,20745-4502,United States,,,2404933900,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-city-food-wort-house-ellsworth,Granite City Food & Wort House,micro,1722 Detroit St,Ellsworth,Iowa,50075,United States,"-93,57473798","42,31330919",5158364060,http://www.gcfb.net,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-falls-brewing-co-granite-falls,Granite Falls Brewing Co.,brewpub,47 Duke St,Granite Falls,North Carolina,28630-1807,United States,"-81,4285158","35,7894173",8282121399,http://www.GraniteFallsBrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-mountain-brewing-prescott,Granite Mountain Brewing,micro,123 N Cortez St,Prescott,Arizona,86302-1109,United States,"-112,4686018","34,54238481",9287785535,http://www.granitemountainbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
granite-roots-brewing-troy,Granite Roots Brewing,micro,244 N Main St,Troy,New Hampshire,03465-,United States,"-72,18973144","42,84401358",6032423435,http://www.graniterootsbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
granville-brewing-company-granville,Granville Brewing Company,micro,5371 Columbus Rd,Granville,Ohio,43023-9192,United States,"-82,58861603","40,03527379",,http://www.granvillewbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
grasslands-brewing-co-tallahassee,Grasslands Brewing Co,micro,603 W Gaines St Ste 7,Tallahassee,Florida,32304-4447,United States,,,8507653014,http://www.grasslandsbrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
grateful-grain-brewing-company-monmouth,Grateful Grain Brewing Company,micro,26 Route 126,Monmouth,Maine,04259-7727,United States,,,,http://www.gratefulgrainbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
gravel-bottom-craft-brewery-ada,Gravel Bottom Craft Brewery,micro,452 Ada Dr SE,Ada,Michigan,49301,United States,"-85,4857858","42,955144",6169207398,http://www.gravelbottom.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
gravely-brewing-co-louisville,Gravely Brewing Co.,micro,514 Baxter Ave,Louisville,Kentucky,40204-1104,United States,"-85,7301702","38,2470763",5028223202,http://www.gravelybrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
gravity-ales-llc-swarthmore,Gravity Ales LLC,planning,,Swarthmore,Pennsylvania,19081-1421,United States,,,6105472235,http://gravityales.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
gravity-brew-works-big-flat,Gravity Brew Works,micro,11512 Hwy 14 E,Big Flat,Arkansas,72617,United States,,,8704482077,http://www.gravitybrewworks.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
gravity-brewing-louisville,Gravity Brewing,micro,1150 Pine St Unit B,Louisville,Colorado,80027-1463,United States,,,3035440746,http://www.thegravitybrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
gravity-brewlab-miami-beach,Gravity Brewlab,contract,1521 Alton Rd # 591,Miami Beach,Florida,33139-3301,United States,,,7865367085,http://www.Gravity.beer,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
gravsouth-brewing-co-cotati,GravSouth Brewing Co.,brewpub,7950 Redwood Dr Ste 15,Cotati,California,94931-3054,United States,,,7077534198,http://www.gravsouthbrewco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
gray-brewing-co-janesville,Gray Brewing Co,micro,2424 W Court St,Janesville,Wisconsin,53548,United States,"-89,04972689","42,67930794",6087565430,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
grayton-beer-brewpub-santa-rosa-beach,Grayton Beer Brewpub,brewpub,217 Serenoa Rd,Santa Rosa Beach,Florida,32459-6099,United States,,,8502314786,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
grayton-beer-company-santa-rosa-beach,Grayton Beer Company,micro,217 Serenoa Rd,Santa Rosa Beach,Florida,32459-6099,United States,,,8502314786,http://www.graytonbeer.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
greasy-luck-brewery-new-bedford,Greasy Luck Brewery,brewpub,791 Purchase St,New Bedford,Massachusetts,02740-6345,United States,"-70,92607527","41,63507079",7744254600,http://www.greasyluckbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-adirondack-brewing-company-lake-placid,Great Adirondack Brewing Company,brewpub,2442 Main St,Lake Placid,New York,12946-3300,United States,"-73,985385","44,288397",5185231629,http://www.adksteakandseafood.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-american-restaurants-sweetwater-tavern-centreville,"Great American Restaurants, Sweetwater Tavern",brewpub,14250 Sweetwater Ln,Centreville,Virginia,20121-5336,United States,"-77,43946496","38,82898546",7034491100,http://www.greatamericanrestaurants.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-american-restaurants-sweetwater-tavern-falls-church,"Great American Restaurants, Sweetwater Tavern",brewpub,3066 Gate House Plz,Falls Church,Virginia,22042-1028,United States,,,7036458100,http://www.greatamericanrestaurants.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-american-restaurants-sweetwater-tavern-sterling,"Great American Restaurants, Sweetwater Tavern",brewpub,45980 Waterview Plz,Sterling,Virginia,20166-6556,United States,,,5714346500,http://www.greatamericanrestaurants.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-baraboo-brewing-co-clinton-township,Great Baraboo Brewing Co,brewpub,35905 Utica Rd,Clinton Township,Michigan,48035-2155,United States,"-82,96514018","42,56028034",5867927397,http://www.greatbaraboo.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-barn-brewery-new-hope,Great Barn Brewery,micro,12 W Mechanic St,New Hope,Pennsylvania,18938,United States,"-74,95077675","40,36199585",,http://www.greatbarnbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-basin-brewing-co-production-facility-reno,Great Basin Brewing Co - Production Facility,micro,1155 S Rock Blvd Ste 490,Reno,Nevada,89502-7174,United States,,,7753557711,http://www.greatbasinbrewingco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-basin-brewing-co-reno,Great Basin Brewing Co,brewpub,5525 S Virginia St,Reno,Nevada,89502-6085,United States,"-119,789957","39,4762338",7752847711,http://www.greatbasinbrewingco.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-basin-brewing-co-sparks,Great Basin Brewing Co,brewpub,846 Victorian Ave,Sparks,Nevada,89431-5275,United States,"-119,775003","39,53533",7753557711,http://www.greatbasinbrewingco.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-beer-co-chatsworth,Great Beer Co,contract,21119 Superior St,Chatsworth,California,91311-4309,United States,"-118,5932845","34,24643282",8187182739,http://www.greatbeerco.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-black-swamp-brewing-co-toledo,Great Black Swamp Brewing Co,micro,3323 Monroe St,Toledo,Ohio,43606-4553,United States,"-83,5462275","41,6530711",4199731256,http://www.greatblackswampbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-burn-brewing-missoula,Great Burn Brewing,micro,2230 McDonald Ave,Missoula,Montana,59801-8802,United States,"-114,033997","46,83979192",4063171557,http://www.greatburnbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-central-brewing-company-chicago,Great Central Brewing Company,micro,221 N Wood St,Chicago,Illinois,60612-2614,United States,"-87,6712098","41,8858315",8554644222,http://www.greatcentralbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-change-brewing-bakersfield,Great Change Brewing,planning,,Bakersfield,California,93313,United States,"-119,0194639","35,3738712",6195170736,http://www.greatchangebrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-chicago-fire-brewery-and-tap-room-leesburg,Great Chicago Fire Brewery and Tap Room,brewpub,311 W Magnolia St,Leesburg,Florida,34748-5894,United States,"-81,8767662","28,81023951",3524742739,http://www.chifibrew.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-crescent-brewery-aurora,Great Crescent Brewery,micro,315 Importing St,Aurora,Indiana,47001-1415,United States,"-84,90051257","39,05760229",8126559079,http://www.gcbeer.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-dane-pub-and-brewing-co-downtown-madison,Great Dane Pub and Brewing Co - Downtown,brewpub,123 E Doty St Ste 1,Madison,Wisconsin,53703-5134,United States,,,6082840000,http://www.greatdanepub.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-dane-pub-and-brewing-co-fitchburg-fitchburg,Great Dane Pub and Brewing Co - Fitchburg,brewpub,2980 Cahill Main,Fitchburg,Wisconsin,53711-7146,United States,"-89,42370903","43,01816267",6084429000,http://www.greatdanepub.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-dane-pub-and-brewing-co-hilldale-madison,Great Dane Pub and Brewing Co -- Hilldale,brewpub,357 Price Pl,Madison,Wisconsin,53705-3208,United States,"-89,45243818","43,07061375",6086619400,http://www.greatdanepub.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-dane-pub-and-brewing-co-wausau-wausau,Great Dane Pub and Brewing Co- Wausau,brewpub,2305 Sherman St,Wausau,Wisconsin,54401-1708,United States,"-89,66482568","44,9511963",7158453000,http://www.greatdanepub.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-divide-brewing-co-denver,Great Divide Brewing Co,regional,2201 Arapahoe St,Denver,Colorado,80205-2512,United States,"-104,9885279","39,7539229",3032969460,http://www.greatdivide.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-divide-brewing-co-rino-barrel-bar-denver,Great Divide Brewing Co - RiNo Barrel Bar,micro,1812 35th St,Denver,Colorado,80216-3665,United States,"-104,979247","39,7703322",3032969460,http://greatdivide.com/,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-falls-brewing-company-canaan,Great Falls Brewing Company,planning,,Canaan,Connecticut,6018,United States,,,8609217843,http://GreatFallsBrews.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-flats-brewing-schenectady,Great Flats Brewing,micro,151 Lafayette St,Schenectady,New York,12305-2051,United States,"-73,93839638","42,81243538",5182800232,http://www.greatflatsbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-flood-brewing-louisville,Great Flood Brewing,micro,2120 Bardstown Rd,Louisville,Kentucky,40205-1916,United States,"-85,6938076","38,2239974",5024577711,http://www.greatfloodbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-flood-brewing-production-facility-louisville,Great Flood Brewing- Production Facility,micro,629 Bergman St,Louisville,Kentucky,40203-2618,United States,"-85,74511415","38,2290463",5024577711,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-frontier-brewing-company-lakewood,Great Frontier Brewing Company,micro,2010 S Oak St,Lakewood,Colorado,80227-2050,United States,"-105,1177216","39,6813614",7203281758,http://www.greatfrontierbeer.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-heights-brewing-company-houston,Great Heights Brewing Company,micro,938 Wakefield Dr,Houston,Texas,77018-6204,United States,"-95,4223629","29,8216738",2812206900,http://www.greatheightsbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-lakes-brewing-co-cleveland,Great Lakes Brewing Co,regional,1947 W 28th St,Cleveland,Ohio,44113-3422,United States,"-81,70571113","41,48405803",2167714404,http://www.greatlakesbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-lakes-brewing-co-cleveland-2,Great Lakes Brewing Co,brewpub,2516 Market Ave,Cleveland,Ohio,44113-3434,United States,"-81,7044266","41,4844172",,http://www.greatlakesbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-legs-winery-brewery-and-distillery-holland,"Great Legs Winery, Brewery, and Distillery",micro,332 E Lakewood Blvd,Holland,Michigan,49424-3306,United States,,,6169169729,http://www.greatlegswinery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-life-brewing-west-park,Great Life Brewing,micro,,West Park,New York,12493,United States,,,8453313700,http://www.greatlifebrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-north-aleworks-manchester,Great North Aleworks,micro,1050 Holt Ave Unit 14,Manchester,New Hampshire,03109-5615,United States,,,6034988152,http://greatnorthaleworks.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-northern-brewing-co-whitefish,Great Northern Brewing Co,micro,2 Central Ave,Whitefish,Montana,59937-2547,United States,"-114,3370175","48,4123443",4068631000,http://www.greatnorthernbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-notion-brewing-nw-portland,Great Notion Brewing NW,micro,2444 NW 28th Ave,Portland,Oregon,97210,United States,"-122,7089599","45,54001975",5035484491,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-notion-brewing-portland,Great Notion Brewing,brewpub,2204 NE Alberta St Ste 101,Portland,Oregon,97211-5885,United States,"-122,64249","45,55884",5035484491,http://www.greatnotionpdx.com,2021-02-13T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-raft-brewing-shreveport,Great Raft Brewing,micro,1251 Dalzell St,Shreveport,Louisiana,71103-3705,United States,"-93,75545669","32,48900686",3187348101,http://www.greatraftbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-rhythm-brewing-co-portsmouth,Great Rhythm Brewing Co.,micro,105 Bartlett St Ste 6,Portsmouth,New Hampshire,03801-7608,United States,,,6034309640,http://www.greatrhythmbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-river-brewery-davenport,Great River Brewery,micro,332 E 2nd St,Davenport,Iowa,52801-1702,United States,"-90,57063937","41,52138805",3195415160,http://www.greatriverbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-south-bay-brewery-bay-shore,Great South Bay Brewery,micro,25 Drexel Dr,Bay Shore,New York,11706-2234,United States,,,6313928472,http://www.greatsouthbaybrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-valley-farm-brewery-natural-bridge,Great Valley Farm Brewery,micro,60 Great Valley Ln,Natural Bridge,Virginia,24578-1100,United States,,,5405216163,http://greatvalleyfarmbrewery.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
great-waters-brewing-company-saint-paul,Great Waters Brewing Company,brewpub,426 Saint Peter St,Saint Paul,Minnesota,55102-1105,United States,"-93,096926","44,94672",6512242739,http://www.greatwatersbc.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greater-good-imperial-brew-co-worcester,Greater Good Imperial Brew Co,brewpub,55 Millbrook St,Worcester,Massachusetts,1606,United States,"-71,80355503","42,2891295",,http://www.greatergoodimperials.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-bench-brewing-co-saint-petersburg,Green Bench Brewing Co,micro,1133 Baum Ave N,Saint Petersburg,Florida,33705-1555,United States,"-82,65067185","27,7717121",7278007836,http://www.greenbenchbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-bird-cellars-and-organic-farms-northport,Green Bird Cellars and Organic Farms,micro,9825 E Engles Rd,Northport,Michigan,49670-9408,United States,,,2313865636,http://www.greenbirdcellars.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-bus-brewing-huntsville,Green Bus Brewing,brewpub,206 Eustis Ave SE,Huntsville,Alabama,35801-4233,United States,"-86,58405136","34,73010503",2569902477,http://www.greenbusbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-cheek-beer-company-orange,Green Cheek Beer Company,micro,2294 N Batavia St Ste C,Orange,California,92865-3108,United States,,,7149988172,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-earth-brewing-company-greeley,Green Earth Brewing Company,micro,725 10th St Unit A,Greeley,Colorado,80631-1139,United States,,,9707022332,http://www.greenearthbrewingco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-feet-brewing-tucson,Green Feet Brewing,micro,3669 E 44th St,Tucson,Arizona,85713-6814,United States,"-110,9232648","32,1843632",5209771691,http://www.greenfeetbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-flash-brewing-co-lincoln,Green Flash Brewing Co,brewpub,1630 P St,Lincoln,Nebraska,68508-1644,United States,"-96,69768022","40,81481116",,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-flash-brewing-co-san-diego,Green Flash Brewing Co,regional,6550 Mira Mesa Blvd,San Diego,California,92121-4100,United States,"-117,113975","32,9167796",8586220085,http://www.greenflashbrew.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-gecko-brewing-co-st-croix-usvi-north-conway,Green Gecko Brewing Co - St. Croix USVI,planning,,North Conway,New Hampshire,03860-3190,United States,,,6038606608,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-man-brewing-co-asheville,Green Man Brewing Co,micro,27 Buxton Ave,Asheville,North Carolina,28801-4019,United States,"-82,55367153","35,5886249",8282525502,http://www.greenmanbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-mountain-beer-company-lakewood,Green Mountain Beer Company,micro,2585 S Lewis Way Unit 110,Lakewood,Colorado,80227-6560,United States,,,3039860201,http://www.greenmountainbeercompany.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-oak-brewing-prosser,Green Oak Brewing,brewpub,1427 Wine Country Rd,Prosser,Washington,99350-1148,United States,"-119,7707374","46,210051",5097864922,http://www.whitstranbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-room-brewing-jacksonville-beach,Green Room Brewing,micro,228 3rd St N,Jacksonville Beach,Florida,32250-6935,United States,"-81,39230143","30,29033471",9042019283,http://www.greenroombrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-room-burgers-beer-kansas-city,Green Room Burgers & Beer,brewpub,4010 Pennsylvania Ave,Kansas City,Missouri,64111-3010,United States,"-94,5932559","39,0544808",8162167682,http://www.greenroomkc.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-tree-brewery-le-claire,Green Tree Brewery,micro,309 N Cody Road,Le Claire,Iowa,52753,United States,,,,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
green-wolf-brewing-co-middleburgh,Green Wolf Brewing Co,micro,315 Main St,Middleburgh,New York,12122-,United States,"-74,334814","42,598257",5188276444,http://www.greenwolfbrew.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenbrier-valley-brewing-co-maxwelton,Greenbrier Valley Brewing Co,micro,862 Industrial Park Rd Ste A,Maxwelton,West Virginia,24957,United States,,,3045204669,http://www.gvbeer.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenbush-annex-sawyer,Greenbush Annex,micro,5870 Sawyer Rd,Sawyer,Michigan,49125,United States,"-86,59404729","41,88540971",,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenbush-brewing-co-sawyer,Greenbush Brewing Co,micro,5885 Sawyer Rd,Sawyer,Michigan,49125-9380,United States,"-86,59431314","41,88557686",2694051076,http://greenbushbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greene-growlers-gaithersburg,Greene Growlers,brewpub,227 E Diamond Ave,Gaithersburg,Maryland,20877,United States,"-77,19355584","39,1419364",2402616196,http://www.greenegrowlers.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenpoint-beer-brooklyn,Greenpoint Beer,brewpub,7 N 15th St,Brooklyn,New York,11222-2838,United States,"-73,99607617","40,66893407",9177501541,http://www.greenpointbeer.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenport-harbor-brewing-co-llc-peconic,"Greenport Harbor Brewing Co, LLC",brewpub,42155 Main Rd,Peconic,New York,11958-1502,United States,"-72,4545703","41,0415525",6315139019,http://www.harborbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenspring-brewing-company-chesapeake-beach,Greenspring Brewing Company,micro,,Chesapeake Beach,Maryland,20732-4664,United States,,,4102063918,http://www.greenspringbrewingcompany.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenstar-brewing-at-uncommon-ground-chicago,Greenstar Brewing At Uncommon Ground,brewpub,3810 N Clark St,Chicago,Illinois,60613-2812,United States,"-87,66001045","41,95128495",8472198834,http://www.uncommonground.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greenwood-brewing-llc-phoenix,Greenwood Brewing LLC,contract,600 N 4th St Apt 210,Phoenix,Arizona,85004-4489,United States,,,4802089500,http://www.greenwoodbrews.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
greer-brewing-ellisville,Greer Brewing,closed,16050 Manchester Rd,Ellisville,Missouri,63011-2161,United States,"-90,59484652","38,590625",6363463979,http://www.greerbrewingco.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
grey-sail-brewing-co-llc-westerly,Grey Sail Brewing Co. LLC,micro,63 Canal St,Westerly,Rhode Island,02891-1552,United States,"-71,832459","41,385011",4102127592,http://www.greysailbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
grey-tower-brewing-ashburn,Grey Tower Brewing,planning,,Ashburn,Virginia,20147-5433,United States,,,7032093107,,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greyhound-brewery-pulborough,Greyhound Brewery ltd,micro,Smock Alley,Pulborough,,RH20 2QX,England,"-0,447595","50,942971",1798815822,https://www.greyhoundbrewery.co.uk/,2020-12-30T00:00:00.000Z,2020-12-30T00:00:00.000Z
greyline-brewing-grand-rapids,Greyline Brewing,brewpub,1727 Alpine Ave NW,Grand Rapids,Michigan,49504-,United States,"-85,68843549","42,99474375",6168213786,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
greywolf-brewing-riverside,Greywolf Brewing,planning,,Riverside,California,92508-9793,United States,"-117,3961623","33,9533546",,http://www.greywolfbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
gribble-brewery-oving,The Gribble Brewery,brewpub,Gribble Lane,Chichester,,PO20 2BP,England,"-0,723958","50,838143",1243786893,http://gribbleinn.co.uk/,2020-12-30T00:00:00.000Z,2020-12-30T00:00:00.000Z
grid-city-beer-works-salt-lake-city,Grid City Beer Works,planning,,Salt Lake City,Utah,84104-1132,United States,,,4356555369,http://www.gridcitybeerwors.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
